en,fr,it,de,es,ko,kana
"Miltank produces highly nutritious milk, so it’s been supporting the lives of people and other Pokémon since ancient times.","Grâce à son lait très nutritif, Écrémeuh contribue depuis longtemps au bien-être des humains et des Pokémon.","Il suo latte altamente nutriente contribuisce al sostentamento di persone e Pokémon da tempo immemore.","Dank seiner äußerst nährstoffreichen Milch trägt Miltank seit langer Zeit zum Wohl von Menschen und Pokémon bei.","Debido a la nutritiva leche que produce, ha contribuido al bienestar de humanos y Pokémon desde tiempos inmemoriales.","영양 만점의 우유를 만들어내서 옛날부터 사람과 포켓몬의 삶을 지탱해왔다.","えいよう　まんてんの　ミルクを　だす ことから　ふるくから　にんげんと ポケモンの　くらしを　ささえてきた。"
"Whenever a Blissey finds a weakened Pokémon, it will share its egg and offer its care until the other Pokémon is all better.","Lorsqu’il croise un Pokémon affaibli, il partage son œuf avec ce dernier et lui prodigue des soins jusqu’à ce qu’il soit rétabli.","Quando incontra un Pokémon indebolito, condivide con lui il proprio uovo e lo accudisce fino alla completa guarigione.","Stößt Heiteira auf geschwächte Pokémon, teilt es sein Ei mit ihnen und pflegt sie wieder gesund.","Si se encuentra un Pokémon enfermo, comparte su huevo con él y lo cuida hasta que se recupera.","약해진 포켓몬을 발견하면 자신의 알을 나눠주고 치료될 때까지 병간호한다.","よわった　ポケモンを　みつけると じぶんの　タマゴを　わけあたえ なおるまで　かんびょうを　つづける。"
"Raikou embodies the speed of lightning. The roars of this Pokémon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.","Raikou incarne la vitesse de l’éclair. Les rugissements de ce Pokémon libèrent des ondes de choc provenant du ciel et frappant le sol avec la puissance de la foudre.","Raikou rappresenta la velocità del fulmine. Il suo ruggito crea terrificanti onde d’urto nell’aria e scuote il suolo come se fosse percosso dalla furia di un fulmine durante il temporale.","Raikou ist so schnell wie der Blitz. Das Gebrüll dieses Pokémon sendet Schockwellen aus, die wie Donnerschläge durch die Luft beben und den Boden erschüttern.","Raikou tiene la velocidad del rayo. Los rugidos de este Pokémon emiten ondas de choque que se esparcen vibrando por el aire y sacuden el suelo como si fueran auténticas descargas de rayo.","번개의 스피드가 깃들어 있는 포켓몬이다. 그 울음소리는 번개가 내리쳤을 때처럼 공기를 떨리게 하며 대지를 흔든다.","かみなりの　スピードを　やどした　ポケモン。 その　とおぼえは　かみなりが　おちた　ときの ように　くうきを　ふるわせ　だいちを　ゆるがす。"
"Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.","Entei incarne la colère du magma. On pense que ce Pokémon est né suite à l’éruption d’un volcan. Il peut envoyer d’énormes jets de flammes qui calcinent tout ce qu’ils touchent.","Entei rappresenta l’ardore del magma. Si narra che questo Pokémon sia nato dall’eruzione di un vulcano. Emette lingue di fuoco così violente da incenerire tutto ciò che lambiscono.","Entei verfügt über die Leidenschaft von Magma. Dieses Pokémon wurde bei einem Vulkanausbruch geboren und bringt Feuersbrünste hervor, die alles auslöschen, was mit ihnen in Kontakt kommt.","Entei contiene el fulgor del magma en su interior. Se cree que este Pokémon nació de la erupción de un volcán. Escupe numerosas ráfagas de fuego que devoran y reducen a cenizas todo lo que tocan.","마그마의 정열이 깃들어 있는 포켓몬이다. 화산 분화 속에서 태어났다고 여겨지며 모든 것을 태워버리는 불꽃을 뿜어 올린다.","マグマの　じょうねつを　やどした　ポケモン。 かざんの　ふんかから　うまれたと　かんがえられ すべてを　やきつくす　ほのおを　ふきあげる。"
"Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokémon has the power to purify dirty water.","Suicune incarne la tranquillité d’une source d’eau pure. Il parcourt les plaines avec grâce. Ce Pokémon a le pouvoir de purifier l’eau.","Suicune rappresenta la purezza delle sorgenti d’acqua dolce. Corre con grazia immerso nella natura. Questo Pokémon ha la facoltà di depurare le acque di scarico.","Suicune wohnt die Reinheit einer Quelle inne. Es bewegt sich graziös und hat die Macht, schmutziges Wasser zu reinigen.","Suicune emana la pureza de los manantiales. Suele corretear por el campo con gran elegancia. Este Pokémon tiene el poder de purificar el agua contaminada.","솟아나는 물의 부드러움이 깃들어 있는 포켓몬이다. 흐르는 듯한 몸놀림으로 대지를 달려 탁해진 물을 맑게 하는 힘을 지녔다.","わきみずの　やさしさを　やどした　ポケモン。 すべる　ような　みのこなしで　だいちを　はしり にごった　みずを　きよめる　ちからを　もつ。"
"Born deep underground, it comes aboveground and becomes a pupa once it has finished eating the surrounding soil.","Il naît dans les profondeurs du sol. Après avoir englouti toute la terre qui l’entoure, il fait surface et se change en chrysalide.","Nasce nelle profondità del sottosuolo. Dopo aver divorato la terra circostante emerge in superficie e diventa crisalide.","Sie schlüpfen tief unter der Erde und fressen sich durch das Erdreich bis zur Oberfläche durch, wo sie sich verpuppen.","Nace en el subsuelo a gran profundidad. Tras ingerir la tierra que lo rodea, emerge a la superficie y se convierte en pupa.","땅속 깊은 곳에서 태어난다. 주변의 흙을 다 먹으면 지상으로 올라와 번데기가 된다.","ちてい　おくふかくで　うまれる。 まわりの　つちを　たいらげると ちじょうに　あらわれ　サナギになる。"
"Even sealed in its shell, it can move freely. Hard and fast, it has outstanding destructive power.","Il peut se déplacer même s’il est coincé dans sa coquille. Sa robustesse et sa vitesse lui confèrent un terrible pouvoir de destruction.","Può muoversi liberamente anche se è chiuso nel guscio. Resistente e rapido, ha un enorme potere distruttivo.","Trotz seiner harten Schale kann es sich frei bewegen. Es ist flink und äußerst zerstörerisch.","Se mueve libremente aun encerrado en la coraza. Su enorme poder destructivo se une a su dureza y rapidez.","껍질에 덮여 있지만 자유로이 뛰어다닌다. 단단함과 스피드를 지니고 있어서 파괴력이 대단하다.","カラに　おおわれているが　じゆうに とびまわれる。　かたさと　はやさを もつので　はかいりょく　ばつぐんだ。"
"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.","Son corps est invulnérable à toutes les attaques, c’est pourquoi il aime tant mettre ses forces à l’épreuve.","Il suo corpo non è scalfito da alcun attacco, perciò sfida un avversario dietro l’altro senza esitazione.","Dank seines starken Körpers fürchtet es sich vor keiner Form von Angriff. Deshalb zettelt es ununterbrochen Kämpfe an.","Casi ningún ataque hace mella en su cuerpo, por lo que le encanta desafiar a sus enemigos.","어떤 공격에도 꿈쩍도 하지 않는 몸을 가졌기 때문에 자꾸 승부를 걸어온다.","どんな　こうげきにも　びくともしない からだを　もっているため どんどん　しょうぶを　しかけてくる。"
"Lugia’s wings pack devastating power—a light fluttering of its wings can blow apart regular houses. As a result, this Pokémon chooses to live out of sight deep under the sea.","Les ailes de Lugia renferment une puissance dévastatrice. Un simple battement de ses ailes peut détruire de petites maisons. Du coup, ce Pokémon a choisi de vivre loin de tout, dans les profondeurs océaniques.","Le ali di Lugia hanno un’enorme potenza distruttiva: un leggero battito d’ali è in grado di abbattere una normale abitazione. Perciò il Pokémon ha scelto di vivere lontano dall’uomo, nelle profondità abissali.","Lugias Flügel haben eine zerstörerische Kraft. Bereits ein leichtes Flattern kann Häuser hinfortwehen. Daher hat sich dieses Pokémon dafür entschieden, tief unter dem Meer zu leben, wo es niemand sieht.","La fuerza que tiene Lugia en las alas es devastadora; con nada que las bata es capaz de derribar edificios enteros. Por eso mismo, prefiere vivir donde no haya nadie, en lo más profundo del mar.","가벼운 날갯짓만으로도 민가를 날려버릴 만한 파괴력을 지니고 있어서 해저에서 사람들 몰래 살게 됐다.","つばさを　かるく　はばたかせた　だけで　みんかを ふきとばす　はかいりょくを　もっている　ために かいていで　ひとしれず　くらす　ように　なった。"
"Ho-Oh’s feathers glow in seven colors depending on the angle at which they are struck by light. These feathers are said to bring happiness to the bearers. This Pokémon is said to live at the foot of a rainbow.","Les plumes de Ho-Oh brillent de sept couleurs selon l’orientation de son corps par rapport à la lumière. On raconte que ces plumes portent bonheur. On dit aussi que ce Pokémon vit au pied d’un arc-en-ciel.","Il piumaggio di Ho-Oh brilla in sette colori a seconda dell’angolazione dei raggi luminosi. Si dice che le sue piume portino felicità a chi le possiede. Si narra che viva ai piedi di un arcobaleno.","Ho-Ohs Federn leuchten in sieben Farben, je nachdem aus welchem Winkel das Licht auf sie fällt. Die Federn sollen ihrem Besitzer Glück bringen. Dieses Pokémon lebt am Fuße eines Regenbogens.","El plumaje de Ho-Oh contiene siete colores que pueden apreciarse según el ángulo desde el que les dé la luz. Dicen que sus plumas dan felicidad a quienes las llevan y, también, que este Pokémon vive a los pies del arco iris.","빛이 닿는 각도에 따라 일곱 빛깔로 반짝이는 깃털은 행복을 가져다준다고 한다. 무지개 끝에 산다고 전해진다.","ひかりの　あたる　かくどに　よって　なないろに かがやく　ハネは　しあわせを　もたらすと　いう。 にじの　ふもとに　すむと　いわれている。"
"This Pokémon has the ability to move through time. Records describing it as a forest deity can be found from many different eras.","Il possède le pouvoir de voyager dans le temps. Il a été considéré comme une divinité sylvestre à différentes époques.","Ha il potere di viaggiare nel tempo. Documenti di epoche diverse lo descrivono come divinità delle foreste.","Es kann durch die Zeit reisen und findet in Aufzeichnungen aus verschiedenen Zeitaltern als „Hüter des Waldes“ Erwähnung.","Es capaz de viajar en el tiempo. Su condición de guardián del bosque ha quedado constatada en documentos conservados de diversas épocas.","시간을 이동하는 힘을 가졌다. 숲의 신으로서 여러 시대에 기록이 남겨져 있다.","ときを　こえる　ちからを　もつ。 もりの　かみさまとして　さまざまな じだいに　きろくが　のこされている。"
"Treecko has small hooks on the bottom of its feet that enable it to scale vertical walls. This Pokémon attacks by slamming foes with its thick tail.","Arcko est doté de petits crochets sous les pattes, ce qui lui permet de grimper aux murs. Ce Pokémon attaque en frappant ses ennemis avec son épaisse queue.","Treecko è dotato di piccoli uncini sulla pianta delle zampe, che gli consentono di camminare su pareti verticali. Attacca frustando i suoi nemici con la coda grossa e forte.","Mit den kleinen Haken unter seinen Füßen kann Geckarbor an Wänden hochklettern. Dieses Pokémon greift Feinde an, indem es mit seinem mächtigen Schweif zuschlägt.","Treecko tiene unos ganchos pequeños en las plantas de los pies con los que puede escalar superficies verticales. Este Pokémon ataca dando un golpetazo con la cola.","다리 뒤의 작은 가시를 박아 수직인 벽을 올라갈 수 있다. 굵은 꼬리로 힘껏 쳐서 공격한다.","あしの　うらの　ちいさな　トゲを　ひっかけて すいちょくの　カベを　のぼることが　できる。 ふとい　しっぽを　たたきつけて　こうげきする。"
"The leaves growing out of Grovyle’s body are convenient for camouflaging it from enemies in the forest. This Pokémon is a master at climbing trees in jungles.","Les feuilles qui poussent sur le corps de Massko sont bien pratiques lorsqu’il veut se camoufler dans la forêt. Ce Pokémon est passé maître dans l’art de grimper aux arbres.","Le foglie che crescono sul corpo di Grovyle sono utili per mimetizzarsi contro i nemici nella foresta. Questo Pokémon sa arrampicarsi sugli alberi della giungla con una maestria senza pari.","Reptain kann sich mit den Blättern, die aus seinem Körper herauswachsen, im Wald hervorragend tarnen. Dieses Pokémon ist ein wahrer Meister darin, auf die Bäume des Dschungels zu klettern.","Las hojas que Grovyle tiene por el cuerpo le resultan muy útiles para camuflarse en el bosque y esconderse de los enemigos. A este Pokémon no hay quien lo supere subiendo a los árboles del bosque.","몸에서 난 잎사귀는 숲 속에서 적으로부터 몸을 숨길 때 편리하다. 밀림에 사는 나무 타기의 명수다.","からだから　はえた　はっぱは　もりの　なかで てきから　すがたを　かくす　ときに　べんり。 みつりんに　くらす　きのぼりの　めいしゅ。"
"The leaves growing on Sceptile’s body are very sharp edged. This Pokémon is very agile—it leaps all over the branches of trees and jumps on its foe from above or behind.","Les feuilles qui poussent sur le corps de Jungko sont extrêmement tranchantes. Ce Pokémon est très agile. Il bondit de branche en branche avant de sauter sur son ennemi.","Le foglie che crescono sul corpo di Sceptile hanno margini taglienti. Questo Pokémon è agilissimo, infatti salta da un ramo all’altro e piomba sui nemici sorprendendoli dall’alto.","Die Blätter, die auf Gewaldros Körper wachsen, sind sehr scharfkantig. Dieses Pokémon ist sehr agil. Es hüpft von Ast zu Ast und springt seine Feinde von oben oder hinten an.","Las hojas que le salen a Sceptile del cuerpo tienen unos bordes muy afilados. Este Pokémon es muy ágil, va saltando de rama en rama y se lanza sobre el enemigo por la espalda.","몸에 난 잎사귀는 예리한 칼과 같다. 빠른 몸놀림으로 나뭇가지를 뛰어다니며 적의 머리 위나 배후에서 덮친다.","からだに　はえた　はっぱは　するどい　きれあじ。 すばやい　みのこなしで　きの　えだを　とびまわり てきの　ずじょうや　はいごから　おそいかかるぞ。"
"Torchic sticks with its Trainer, following behind with unsteady steps. This Pokémon breathes fire of over 1,800 degrees Fahrenheit, including fireballs that leave the foe scorched black.","Poussifeu ne lâche pas son Dresseur d’une semelle, marchant maladroitement derrière lui. Ce Pokémon crache des flammes pouvant atteindre 1 000 °C et des boules de feu qui carbonisent l’ennemi.","Torchic segue il proprio Allenatore ovunque, saltellandogli dietro con passo incerto. Questo Pokémon sputa fiammate roventi a 1000 °C, con sfere infuocate capaci di carbonizzare il nemico.","Flemmli hängt an seinem Trainer wie eine Klette. Es schlurft immer hinter ihm her. Dieses Pokémon spuckt 1 000 °C heißes Feuer, das seinen Feinden ordentlich einheizt.","Torchic no se separa de su Entrenador. Siempre va tras él con sus pasitos inseguros. Este Pokémon escupe bolas de fuego que pueden alcanzar los 1000 °C y carbonizar al enemigo.","트레이너에게 바짝 붙어 아장아장 걷는다. 입에서 날리는 불꽃은 섭씨 1000도다. 상대를 새까맣게 태우는 작열하는 불덩이다.","トレーナーに　くっついて　ちょこちょこ　あるく。 くちから　とばす　ほのおは　せっし　１０００ど。 あいてを　くろコゲにする　しゃくねつの　たまだ。"
"Combusken toughens up its legs and thighs by running through fields and mountains. This Pokémon’s legs possess both speed and power, enabling it to dole out 10 kicks in one second.","Galifeu muscle ses cuisses et ses mollets en courant dans les champs ou dans les montagnes. Les jambes de ce Pokémon sont très puissantes et rapides, capables de donner 10 coups de pied en 1 seconde.","Combusken si allena correndo in campagna e in montagna. Le zampe inferiori sono rapide e potenti e riescono a sferrare dieci calci al secondo.","Jungglut trainiert seine Beine und Oberschenkel, indem es über Felder und Berge läuft. Die Beine dieses Pokémon sind sowohl schnell als auch kräftig, sodass es 10 Tritte pro Sekunde ausführen kann.","Combusken fortalece las piernas corriendo por llanos y montañas. Este Pokémon tiene en las extremidades inferiores tanto fuerza como velocidad. Puede dar hasta diez patadas por segundo.","산과 들을 뛰어다니며 하반신을 단련한다. 스피드와 파워를 겸비한 다리는 1초에 10번 킥을 날린다.","のやまを　はしりまわって　あしこしを　きたえる。 スピードと　パワーを　かねそなえた　あしは １びょうかんに　１０ぱつの　キックを　くりだす。"
"In battle, Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this Pokémon’s wrists burn.","Au combat, Braségali envoie des flammes ardentes de ses poignets. Il fait preuve d’un courage exceptionnel. Plus l’ennemi est puissant, plus les poignets de ce Pokémon sont ardents.","In lotta Blaziken emette fiamme micidiali coi suoi pugni, attaccando coraggiosamente il nemico. Più forte è il nemico, tanto più intenso è il fuoco proveniente dai pugni.","Lohgock stößt heftige Flammen aus seinen Handgelenken aus und greift seine Feinde mutig an. Je stärker ein Feind ist, desto stärker lodern die Handgelenke dieses Pokémon.","En combate, Blaziken expulsa vivas llamas por las muñecas y ataca al enemigo con fiereza. Cuanto más fuerte sea el enemigo, más intensas serán las llamas.","싸우게 되면 손목에서 작열하는 불꽃을 뿜어 올려 용감히 덤벼든다. 상대가 버거울수록 강렬히 불타오른다.","たたかいに　なると　てくびから　しゃくねつの ほのおを　ふきあげ　ゆうかんに　いどみかかる。 あいてが　てごわいほど　はげしく　もえあがる。"
"The fin on Mudkip’s head acts as highly sensitive radar. Using this fin to sense movements of water and air, this Pokémon can determine what is taking place around it without using its eyes.","La nageoire sur la tête de Gobou lui sert de radar hypersensible. Il l’utilise pour sentir les mouvements de l’eau et de l’air. Ainsi, ce Pokémon peut savoir ce qui se passe autour de lui sans avoir à se servir de ses yeux.","La pinna sulla testa di Mudkip agisce come un radar sensibilissimo. Usando questa pinna come sensore in acqua e in aria, riesce a determinare cosa succede attorno a lui senza bisogno di guardare.","Die Flosse an Hydropis Kopf dient als hochempfindliches Radar. Damit kann es Bewegungen im Wasser und in der Luft wahrnehmen. So weiß es jederzeit, was in seiner Umgebung passiert, ohne dabei seine Augen zu benutzen.","La aleta que tiene Mudkip en la cabeza actúa de radar y es muy sensible. Puede captar movimientos que se produzcan en el agua y en el aire, y todo lo que ocurra a su alrededor, sin necesidad de abrir los ojos.","머리의 지느러미는 매우 민감한 레이더다. 물이나 공기의 움직임을 통해 눈을 쓰지 않고 주변의 상황을 알아낼 수 있다.","あたまの　ひれは　とても　びんかんな　レーダー。 みずや　くうきの　うごきから　めを　つかわずに まわりの　ようすを　キャッチすることが　できる。"
"The surface of Marshtomp’s body is enveloped by a thin, sticky film that enables it to live on land. This Pokémon plays in mud on beaches when the ocean tide is low.","Le corps de Flobio est enveloppé par un film fin et collant qui lui permet de vivre hors de l’eau. Ce Pokémon joue dans la vase sur les plages lorsque la marée est basse.","La superficie corporea di Marshtomp è avvolta da una spessa pellicola appiccicosa che gli consente di vivere sulla terraferma. Questo Pokémon gioca con la fanghiglia sul fondo del mare nei momenti di bassa marea.","Moorabbels Körper ist mit einem klebrigen Film überzogen, durch den es an Land überleben kann. Dieses Pokémon spielt bei Ebbe in den Schlammpfützen am Strand.","El cuerpo de Marshtomp está cubierto por una fina película pegajosa gracias a la cual puede vivir en tierra. Cuando la marea está baja, a este Pokémon le encanta jugar en el fango.","지상에서도 생활할 수 있도록 몸의 표면을 얇은 점막이 둘러싸고 있다. 썰물이 된 해안에서 흙놀이를 한다.","ちじょうでも　せいかつできる　ように　からだの ひょうめんを　うすい　ねんまくが　つつんでいる。 しおの　ひいた　かいがんで　どろあそびを　する。"
"Swampert is very strong. It has enough power to easily drag a boulder weighing more than a ton. This Pokémon also has powerful vision that lets it see even in murky water.","Laggron est très fort. Tellement fort qu’il peut aisément tirer un rocher pesant plus d’une tonne. Ce Pokémon est également doté d’une vue si efficace qu’il peut même voir à travers l’eau trouble.","Swampert è molto forte. Ha una forza tale da riuscire a trascinare un masso del peso di 1 tonnellata senza fatica. La sua vista è così acuta da riuscire a penetrare anche l’acqua più torbida.","Sumpex ist sehr stark. Es kann mit Leichtigkeit einen Felsblock bewegen, der über eine Tonne wiegt. Weiterhin ist es mit einem exzellenten Sehvermögen ausgestattet, wodurch es auch in trüben Gewässern sehen kann.","Swampert es muy fuerte. Puede arrastrar una roca que pese más de una tonelada sin ningún problema. Este Pokémon tiene el sentido de la vista muy desarrollado. Es capaz de ver hasta en aguas cenagosas.","무게 1톤 이상인 바위 덩어리를 가볍게 잡아당기는 파워를 지닌 포켓몬이다. 탁해진 물속도 들여다볼 수 있는 시력을 지녔다.","おもさ　１トンいじょう　ある　いわの　かたまりを かるがる　ひっぱる　パワーを　もつ　ポケモンだ。 にごった　すいちゅうも　みとおす　しりょく。"
"At first sight, Poochyena takes a bite at anything that moves. This Pokémon chases after prey until the victim becomes exhausted. However, it may turn tail if the prey strikes back.","Sans se poser de questions, Medhyèna essaie de mordre tout ce qui bouge. Ce Pokémon pourchasse sa proie jusqu’à ce qu’elle s’épuise. Cependant, il se peut qu’il prenne peur et s’enfuie si la proie riposte.","Poochyena azzanna al minimo movimento senza riflettere. Caccia la sua preda finché questa non è tanto stanca da cedere. Tuttavia, se il nemico contrattacca, Poochyena talvolta scappa.","Sobald Fiffyen eine Bewegung wahrnimmt, schnappt es zu. Es jagt seine Beute so lange, bis sie vollkommen erschöpft ist. Wenn sich die Beute allerdings wehrt, kann es passieren, dass Fiffyen klein beigibt und flieht.","La primera reacción que Poochyena tiene al ver algo moverse es darle un mordisco. Este Pokémon persigue a su presa hasta que cae agotada. Aunque, a veces, sale huyendo si su presa le responde con un ataque.","움직이는 것을 발견하면 바로 문다. 먹이가 기진맥진해질 때까지 쫓아다니지만 반격당하면 뒷걸음치기도 한다.","うごく　ものを　みつけると　すぐに　かみつく。 えものが　ヘトヘトに　なるまで　おいかけまわすが はんげきされると　しりごみする　ことも　あるよ。"
"Mightyena gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body. This Pokémon will bite savagely with its sharply pointed fangs.","On peut facilement deviner quand Grahyèna se prépare à attaquer. Il grogne et se met à plat ventre. Ce Pokémon mord sauvagement ses ennemis avec ses crocs acérés.","Mightyena invia chiari segnali quando sta preparando un attacco. Inizia a ringhiare cupo e si appiattisce. Morde selvaggiamente con le zanne appuntite e affilate.","Magnayen sendet deutliche Signale aus, wenn es sich auf einen Angriff vorbereitet. Es knurrt heftig und macht sich flach. Dieses Pokémon kann mit seinen spitzen Zähnen brutal zubeißen.","Es muy fácil prever cuándo va a atacar Mightyena; se pone a gruñir con fuerza y se estira. Este Pokémon da unos mordiscos tremendos con los afilados colmillos que tiene.","사납게 으르렁거리는 소리를 내며 자세를 낮추고 있는 것은 공격의 전조이다. 날카롭고 뾰족한 이빨로 덥석 문다.","どうもうな　うなりごえを　あげながら　しせいを ひくく　している　ときは　こうげきの　まえぶれ。 するどく　とがった　キバで　がぶりと　かみつく。"
"It marks its territory by rubbing its bristly fur on trees. This variety of Zigzagoon is friendlier and calmer than the kind native to Galar.","Il frotte son pelage dur sur les arbres pour marquer son territoire. Il est plus docile que son cousin de Galar.","Strofina la sua pelliccia ispida contro i tronchi degli alberi per delimitare il suo territorio. Ha un carattere più pacifico dello Zigzagoon di Galar.","Sie markieren ihr Revier, indem sie ihr hartes Fell an Bäumen reiben. Sie sind weniger aggressiv als die Zigzachs der Galar-Region.","Frota su pelo hirsuto contra los árboles con el fin de marcar su territorio. Tiene un carácter más afable que el Zigzagoon de Galar.","뻣뻣한 털을 나무에 문질러서 영역을 표시한다. 가라르의 지그제구리보다 온순하다.","かたい　たいもうを　きに　こすりつけ ナワバリの　しるしを　つける。 ガラルの　ジグザグマより　おんこう。"
"Its fur is strong and supple. Shaving brushes made with shed Linoone hairs are highly prized.","Son pelage est à la fois solide et flexible. Les blaireaux conçus à partir des poils de sa mue sont des produits de très grand luxe.","Ha un pelo forte e resistente. I pennelli da barba realizzati con le setole perse da questo Pokémon sono molto pregiati.","Sein Fell ist kräftig und fest. Rasierpinsel, die aus seinen ausgefallenen Haaren hergestellt werden, sind absolute Luxusartikel.","Posee un pelaje fuerte y firme. Las brochas de afeitar cuyas cerdas están hechas con el pelo que se le desprende son un producto de lujo.","강하고 탄력 있는 털을 가졌다. 빠진 털로 만든 면도솔은 최고의 명품이다.","つよくて　コシの　ある　たいもう。 ぬけげで　つくられた　シェービング ブラシは　ちょうこうきゅうひん。"
"Using the spikes on its rear end, Wurmple peels the bark off trees and feeds on the sap that oozes out. This Pokémon’s feet are tipped with suction pads that allow it to cling to glass without slipping.","À l’aide de ses pointes arrière, Chenipotte déchire l’écorce des arbres et mange la sève qui coule dessus. Les pattes de ce Pokémon sont dotées de coussinets à ventouses pour adhérer aux parois en verre sans en glisser.","Grazie agli aculei sulla parte posteriore del corpo, Wurmple scorteccia i tronchi degli alberi e si nutre della loro linfa. Le sue zampe sono dotate di ventose che gli consentono di attaccarsi ai vetri senza scivolare.","Waumpel kann mit den Stacheln an seinem Hinterteil die Rinde von Bäumen entfernen und ernährt sich von dem austretenden Saft. An den Füßen dieses Pokémon befinden sich Saugnäpfe, mit denen es auch an Glas nicht abrutscht.","Wurmple usa las púas del lomo para raspar los troncos de los árboles, quitarles la corteza y beber la savia que emanan. Este Pokémon tiene unas ventosas rematándole los pies, con las que se adhiere al cristal sin resbalarse.","엉덩이의 가시로 나무의 껍질을 벗기고 배어 나온 수액을 식량으로 삼는다. 흡반이 달린 다리는 유리에서도 미끄러지지 않는다.","おしりの　トゲで　きの　かわを　はがして しみだした　じゅえきを　しょくりょうに　する。 きゅうばんの　あしは　ガラスでも　すべらない。"
"Silcoon tethers itself to a tree branch using silk to keep from falling. There, this Pokémon hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole.","Armulys s’accroche à une branche d’arbre avec de la soie pour éviter de tomber. Ce Pokémon y reste tranquillement en attendant son évolution. Il regarde l’extérieur à travers deux petits trous dans son cocon de soie.","Silcoon si lega ai rami degli alberi grazie ad alcuni fili di seta che gli impediscono di cadere. In tale posizione aspetta pazientemente l’evoluzione. Sbircia fuori dal proprio bozzolo di seta attraverso piccoli fori.","Schaloko bindet sich mit einem Seidenfaden an einen Ast. Es baumelt dort und wartet auf seine Entwicklung. Durch zwei kleine Löcher in seinem Seidenkokon lugt es heraus.","Silcoon usa la seda que produce para aferrarse a la rama de un árbol y sujetarse bien. Se queda ahí colgado a la espera de su evolución, mientras lo observa todo a través de dos pequeños agujeros en su capullo de seda.","떨어지지 않도록 실을 가지에 휘감아서 몸을 지탱하며 진화를 기다리고 있다. 작은 구멍을 통해 밖의 상황을 살핀다.","おちない　ように　いとを　えだに　まきつけて からだを　ささえながら　しんかを　まっている。 ちいさな　あなから　そとの　ようすを　うかがう。"
"Beautifly’s favorite food is the sweet pollen of flowers. If you want to see this Pokémon, just leave a potted flower by an open window. Beautifly is sure to come looking for pollen.","La nourriture préférée de Charmillon est le pollen sucré des fleurs. Si on veut voir ce Pokémon, il suffit de laisser une fleur en pot sur un rebord de fenêtre. Charmillon viendra sûrement voir s’il y a du pollen.","Il nutrimento preferito da Beautifly è il polline dei fiori. Per attirare questo Pokémon basta mettere una pianta fiorita sul davanzale: senza dubbio si avvicinerà in cerca di polline.","Papinellas Lieblingsspeise ist Blütenstaub. Wenn du dieses Pokémon beobachten möchtest, musst du bloß einen Blumentopf vor ein geöffnetes Fenster stellen. Papinella wird sich diese Leckerei nicht entgehen lassen.","La comida favorita de Beautifly es el dulce polen de las flores. Si quieres ver a este Pokémon, deja una maceta con flores al lado de la ventana y verás cómo aparece un ejemplar de Beautifly en busca de polen.","달콤한 꽃가루를 매우 좋아하는 포켓몬이다. 꽃이 핀 화분을 창가에 두면 꽃가루를 모으려고 반드시 날아온다.","あまい　かふんが　だいこうぶつの　ポケモン。 はなを　つけた　はちうえを　まどべに　おけば かふんを　あつめに　かならず　とんでくるよ。"
"Cascoon makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. Once the silk goes around its body, it hardens. This Pokémon prepares for its evolution inside the cocoon.","Blindalys fabrique son cocon protecteur en s’enveloppant dans la soie qui sort de sa bouche. Une fois la soie autour de son corps, elle se met à durcir. Ce Pokémon prépare son évolution à l’intérieur du cocon.","Cascoon crea il bozzolo protettivo avvolgendo interamente il proprio corpo con finissima seta secreta dalla bocca. Successivamente la seta si indurisce. A questo punto Cascoon si prepara all’evoluzione.","Panekon baut seinen schützenden Kokon, indem es seinen Körper mit feiner Seide einwickelt, die aus seinem Mund austritt. Wenn sein Körper mit Seide bedeckt ist, wird diese hart. Im Kokon wartet es auf seine Entwicklung.","Cascoon forma el capullo que lo protege enrollándose por completo en la seda que libera por la boca. Cuando está totalmente recubierto, se prepara para evolucionar en el interior del capullo.","카스쿤의 몸은 입에서 나온 가는 실이 몸을 둘러싸 딱딱해진 것이다. 고치 안에서 진화의 준비를 하고 있다.","マユルドの　からだは　くちから　だした　ほそい いとが　からだを　つつみ　かたくなった　もの。 マユの　なかで　しんかの　じゅんびを　している。"
