en,fr,it,de,es,ko,kana
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.",고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.,こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.",고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.,こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.",고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.,こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.",고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.,こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。
"It is said that if an Onix lives for over 100 years, its composition changes to become diamond-like.",On raconte qu’il s’agit d’un Onix de plus de 100 ans dont la structure corporelle s’est rapprochée de celle du diamant.,Un Onix vissuto più di 100 anni. Il suo corpo ha cambiato composizione ed è diventato duro come il diamante.,"Es heißt, dass der Körper von Onix so hart wie ein Diamant werde, wenn es mehr als 100 Jahre lebt.","Según dicen, si un Onix vive más de 100 años, su cuerpo adquiere una composición que recuerda a la de los diamantes.",롱스톤이 100년 이상 살면 몸의 성분이 다이아몬드처럼 변한다고 전해진다.,イワークが　１００ねん　いじょう いきると　からだの　せいぶんが ダイヤのように　へんかする　という。
"When faced with a larger opponent, it swallows as much water as it can to match the opponent’s size.","Lorsqu’il est confronté à plus gros que lui, il avale autant d’eau que possible pour égaler le gabarit de son adversaire.","Se incontra un nemico più grande, ingoia acqua gonfiando il corpo fino quasi a scoppiare.","Sieht es sich einem größeren Feind gegenüber, schluckt es massenweise Wasser, um seinen Körper aufzublähen und größer zu wirken.","Cuando su rival es mayor que él, infla el cuerpo bebiendo agua hasta casi reventar para lograr igualarlo en tamaño.",상대가 크면 클수록 몸이 터지기 직전까지 물을 들이마셔서 몸을 부풀린다.,あいてが　おおきいほど　からだが はれつする　げんかいまで　みずを のみこみ　からだを　ふくらませる。
Bulky pincers account for one third of Scizor’s body weight. A single swing of one of these pincers will crush a boulder completely.,Ses grandes pinces représentent un tiers de son poids. Un seul coup de l’une d’entre elles peut réduire un rocher en poussière.,Le grandi chele costituiscono un terzo del suo peso corporeo. Agitandole può ridurre in polvere una roccia con un colpo solo.,"Mit einer seiner großen Scheren, die ein Drittel seines Körpergewichts ausmachen, kann es Felsen mit einem einzigen Schlag zermalmen.",Sus grandes pinzas representan un tercio de su peso corporal. Basta el impacto de una de ellas para reducir a escombros una enorme roca.,커다란 집게의 무게는 체중의 3분의 1이다. 내리치면 암석도 일격에 산산조각이 난다.,おおきな　ハサミは　たいじゅうの ３ぶんの１の　おもさ。　ふりおろせば がんせきも　いっぱつで　こなごなだ。
Heracross loves sweet sap and will go looking through forests for it. The Pokémon uses its two antennae to pick up scents as it searches.,Il raffole de la sève sucrée dont il détecte le parfum à l’aide de ses deux antennes lorsqu’il parcourt la forêt.,"È ghiotto della dolce linfa degli alberi. Perlustra la foresta alla sua ricerca, sfruttando le antenne per percepire gli odori.","Skaraborn verspeist am liebsten süßen Baumsaft. Mit seinen zwei Antennen nimmt es die Witterung auf, während es den Wald danach absucht.",Adora la savia dulce de los árboles. Recorre el bosque en su busca y se sirve de las antenas para detectar su olor.,달콤한 수액을 매우 좋아한다. 2개의 더듬이로 냄새를 따라 숲을 찾아다닌다.,あまい　じゅえきが　だいこうぶつ。 ２ほんの　しょっかくで　においを たよりに　もりを　さがしまわる。
"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy.","Ses griffes acérées sont cachées dans ses doigts. S’il se fait attaquer, il les sort pour effrayer son agresseur.",Intimidisce l’avversario sfoderando all’improvviso gli affilati artigli nascosti nelle sue zampe.,"In seinen Pfoten stecken scharfe Krallen. Es fährt sie blitzschnell aus, um Gegner zu überraschen.","Sus patas ocultan garras sumamente afiladas, que extiende de repente para intimidar al enemigo en caso de amenaza.",예리한 손톱을 손가락 안에 감추고 있다. 갑자기 뻗어서 습격해온 상대를 풀죽게 만든다.,するどいツメを　ゆびの　なかに かくしている。　いきなり　のばして おそってきた　あいてを　ひるませる。
It will regrow any branches that break off its head. People keep particularly beautiful Corsola branches as charms to promote safe childbirth.,Ses branches repoussent si elles sont brisées. Les plus belles sont offertes aux futures mamans comme porte-bonheurs.,Se i coralli che ha sulla testa si spezzano crescono nuovamente. Quelli più belli vengono usati come portafortuna per il parto.,"Die Äste auf seinem Kopf wachsen nach, wenn sie abbrechen. Besonders schöne abgebrochene Äste gelten als Glücksbringer für Geburten.",Las ramas que le brotan de la cabeza se regeneran si se rompen. Las más bellas se emplean como amuleto en los partos.,머리에 난 가지는 부러져도 다시 자란다. 예쁜 것은 순산을 기원하는 부적으로 쓰인다.,あたまに　はえた　えだは　おれても また　はえてくる。　きれいな　ものは あんざんの　おまもりに　されるよ。
They spew flames mixed with poison to finish off their opponents. They divvy up their prey evenly among the members of their pack.,"Il crache des flammes empoisonnées pour achever ses proies, qu’il partage avec les autres membres de sa meute.",Mette KO il nemico sputando fiamme che contengono una tossina. Divide equamente le prede con il resto del branco.,Es bekämpft seine Gegner mit giftigen Flammen. Erlegte Beute wird im Rudel gerecht aufgeteilt.,"Remata a sus rivales exhalando llamas tóxicas. Si abate una presa, la compartirá a partes iguales con el resto de la manada.",독소가 섞인 불꽃을 불어 상대를 처리한다. 먹이는 무리가 공평에게 나눈다.,どくその　まじった　ほのおを　ふいて あいてに　とどめを　さす。　えものは むれで　びょうどうに　わけあうぞ。
"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.","Son corps est invulnérable à toutes les attaques, c’est pourquoi il aime tant mettre ses forces à l’épreuve.","Il suo corpo non è scalfito da alcun attacco, perciò sfida un avversario dietro l’altro senza esitazione.",Dank seines starken Körpers fürchtet es sich vor keiner Form von Angriff. Deshalb zettelt es ununterbrochen Kämpfe an.,"Casi ningún ataque hace mella en su cuerpo, por lo que le encanta desafiar a sus enemigos.",어떤 공격에도 꿈쩍도 하지 않는 몸을 가졌기 때문에 자꾸 승부를 걸어온다.,どんな　こうげきにも　びくともしない からだを　もっているため どんどん　しょうぶを　しかけてくる。
The leaves growing on Sceptile’s body are very sharp edged. This Pokémon is very agile—it leaps all over the branches of trees and jumps on its foe from above or behind.,Les feuilles qui poussent sur le corps de Jungko sont extrêmement tranchantes. Ce Pokémon est très agile. Il bondit de branche en branche avant de sauter sur son ennemi.,"Le foglie che crescono sul corpo di Sceptile hanno margini taglienti. Questo Pokémon è agilissimo, infatti salta da un ramo all’altro e piomba sui nemici sorprendendoli dall’alto.","Die Blätter, die auf Gewaldros Körper wachsen, sind sehr scharfkantig. Dieses Pokémon ist sehr agil. Es hüpft von Ast zu Ast und springt seine Feinde von oben oder hinten an.","Las hojas que le salen a Sceptile del cuerpo tienen unos bordes muy afilados. Este Pokémon es muy ágil, va saltando de rama en rama y se lanza sobre el enemigo por la espalda.",몸에 난 잎사귀는 예리한 칼과 같다. 빠른 몸놀림으로 나뭇가지를 뛰어다니며 적의 머리 위나 배후에서 덮친다.,からだに　はえた　はっぱは　するどい　きれあじ。 すばやい　みのこなしで　きの　えだを　とびまわり てきの　ずじょうや　はいごから　おそいかかるぞ。
"In battle, Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this Pokémon’s wrists burn.","Au combat, Braségali envoie des flammes ardentes de ses poignets. Il fait preuve d’un courage exceptionnel. Plus l’ennemi est puissant, plus les poignets de ce Pokémon sont ardents.","In lotta Blaziken emette fiamme micidiali coi suoi pugni, attaccando coraggiosamente il nemico. Più forte è il nemico, tanto più intenso è il fuoco proveniente dai pugni.","Lohgock stößt heftige Flammen aus seinen Handgelenken aus und greift seine Feinde mutig an. Je stärker ein Feind ist, desto stärker lodern die Handgelenke dieses Pokémon.","En combate, Blaziken expulsa vivas llamas por las muñecas y ataca al enemigo con fiereza. Cuanto más fuerte sea el enemigo, más intensas serán las llamas.",싸우게 되면 손목에서 작열하는 불꽃을 뿜어 올려 용감히 덤벼든다. 상대가 버거울수록 강렬히 불타오른다.,たたかいに　なると　てくびから　しゃくねつの ほのおを　ふきあげ　ゆうかんに　いどみかかる。 あいてが　てごわいほど　はげしく　もえあがる。
Swampert is very strong. It has enough power to easily drag a boulder weighing more than a ton. This Pokémon also has powerful vision that lets it see even in murky water.,Laggron est très fort. Tellement fort qu’il peut aisément tirer un rocher pesant plus d’une tonne. Ce Pokémon est également doté d’une vue si efficace qu’il peut même voir à travers l’eau trouble.,Swampert è molto forte. Ha una forza tale da riuscire a trascinare un masso del peso di 1 tonnellata senza fatica. La sua vista è così acuta da riuscire a penetrare anche l’acqua più torbida.,"Sumpex ist sehr stark. Es kann mit Leichtigkeit einen Felsblock bewegen, der über eine Tonne wiegt. Weiterhin ist es mit einem exzellenten Sehvermögen ausgestattet, wodurch es auch in trüben Gewässern sehen kann.",Swampert es muy fuerte. Puede arrastrar una roca que pese más de una tonelada sin ningún problema. Este Pokémon tiene el sentido de la vista muy desarrollado. Es capaz de ver hasta en aguas cenagosas.,무게 1톤 이상인 바위 덩어리를 가볍게 잡아당기는 파워를 지닌 포켓몬이다. 탁해진 물속도 들여다볼 수 있는 시력을 지녔다.,おもさ　１トンいじょう　ある　いわの　かたまりを かるがる　ひっぱる　パワーを　もつ　ポケモンだ。 にごった　すいちゅうも　みとおす　しりょく。
It marks its territory by rubbing its bristly fur on trees. This variety of Zigzagoon is friendlier and calmer than the kind native to Galar.,Il frotte son pelage dur sur les arbres pour marquer son territoire. Il est plus docile que son cousin de Galar.,Strofina la sua pelliccia ispida contro i tronchi degli alberi per delimitare il suo territorio. Ha un carattere più pacifico dello Zigzagoon di Galar.,"Sie markieren ihr Revier, indem sie ihr hartes Fell an Bäumen reiben. Sie sind weniger aggressiv als die Zigzachs der Galar-Region.",Frota su pelo hirsuto contra los árboles con el fin de marcar su territorio. Tiene un carácter más afable que el Zigzagoon de Galar.,뻣뻣한 털을 나무에 문질러서 영역을 표시한다. 가라르의 지그제구리보다 온순하다.,かたい　たいもうを　きに　こすりつけ ナワバリの　しるしを　つける。 ガラルの　ジグザグマより　おんこう。
Its fur is strong and supple. Shaving brushes made with shed Linoone hairs are highly prized.,Son pelage est à la fois solide et flexible. Les blaireaux conçus à partir des poils de sa mue sont des produits de très grand luxe.,Ha un pelo forte e resistente. I pennelli da barba realizzati con le setole perse da questo Pokémon sono molto pregiati.,"Sein Fell ist kräftig und fest. Rasierpinsel, die aus seinen ausgefallenen Haaren hergestellt werden, sind absolute Luxusartikel.",Posee un pelaje fuerte y firme. Las brochas de afeitar cuyas cerdas están hechas con el pelo que se le desprende son un producto de lujo.,강하고 탄력 있는 털을 가졌다. 빠진 털로 만든 면도솔은 최고의 명품이다.,つよくて　コシの　ある　たいもう。 ぬけげで　つくられた　シェービング ブラシは　ちょうこうきゅうひん。
It has the power to predict the future. Its power peaks when it is protecting its Trainer.,Gardevoir est capable de prédire l’avenir. Il déploie toute sa puissance quand il doit protéger son Dresseur.,"Ha la capacità di prevedere il futuro. Quando deve proteggere il suo Allenatore, mette in mostra tutta la sua potenza.","Es kann die Zukunft vorhersagen. Beschützt es seinen Trainer, erreicht seine Kraft ihren Höhepunkt.","Tiene la capacidad de predecir el futuro. Para proteger a su Entrenador, emplea hasta la última gota de su poder psíquico.",미래를 예지하는 힘을 가졌다. 트레이너를 지킬 때 최대 파워를 발휘한다.,みらいを　よちする　ちからを　もつ。 トレーナーを　まもる　ときに さいだい　パワーを　はっきする。
"This Pokémon is feared. When its gemstone eyes begin to glow with a sinister shine, it’s believed that Sableye will steal people’s spirits away.","Beaucoup de gens le craignent, car l’éclat de ses yeux précieux donne l’impression qu’il s’apprête à dérober l’âme de ceux qu’il regarde.",È molto temuto perché si dice che rubi lo spirito degli esseri umani con lo sguardo sinistro dei suoi occhi opalescenti.,"Man sagt, es stehle die Seelen der Menschen, wenn seine Edelsteinaugen furchterregend funkeln. Viele fürchten es deswegen.","Se dice que, cuando las gemas de los ojos de estos Pokémon tan temidos brillan de manera siniestra, están robándole el alma a alguien.",보석 눈동자가 수상하게 빛날 때 사람의 영혼을 빼앗는다며 두려움의 대상이 된 포켓몬이다.,ほうせきの　ひとみが　あやしく かがやくとき　ひとの　たましいを うばうと　おそれられる　ポケモン。
"It uses its docile-looking face to lull foes into complacency, then bites with its huge, relentless jaws.","Trompés par son visage innocent, ses ennemis se font happer par ses énormes mâchoires et ne peuvent plus s’échapper.","Distrae i nemici con la sua faccia innocente, per poi azzannarli con le sue possenti mascelle. Non molla la presa a nessun costo.",Mit seinem friedlichen Gesicht wiegt es Gegner in Sicherheit und beißt dann mit seinem riesigen Kiefer zu. Danach gibt es kein Entkommen mehr.,"Con su cara inocente hace que el rival se confíe y, al bajar la guardia, le da un mordisco con sus enormes fauces del que no se puede liberar.",얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다.,おとなしい　かおで　あいてを　ゆだん させてから　おおあごで　がぶり。 かみつくと　ぜったいに　はなさない。
Aggron has a horn sharp enough to perforate thick iron sheets. It brings down its opponents by ramming into them horn first.,Il terrasse ses ennemis en chargeant et en donnant des coups avec ses cornes acérées capables de transpercer des plaques de fer épaisses.,"Abbatte i nemici caricandoli e speronandoli con le sue corna, talmente affilate da perforare spesse lastre di metallo.","Mit seinen spitzen Hörnern, die selbst massive Eisenplatten durchbohren können, rammt es seine Gegner und macht ihnen so den Garaus.",Sus cuernos duros y afilados pueden perforar hasta las planchas de hierro más gruesas. Derriba a sus rivales cargando contra ellos.,두꺼운 철판을 꿰뚫을 정도로 예리한 뿔을 몸통박치기와 함께 찔러넣어 상대를 처리한다.,ぶあつい　てっぱんを　つらぬくほどの するどい　ツノを　たいあたりとともに くらわせて　てきを　しとめる。
"It is said that through meditation, Medicham heightens energy inside its body and sharpens its sixth sense. This Pokémon hides its presence by merging itself with fields and mountains.","On dit que grâce à la méditation, Charmina stocke de l’énergie dans son corps et affine son sixième sens. Ce Pokémon se cache des autres en se fondant dans les champs et les montagnes.","Si dice che, grazie alla meditazione, Medicham incrementi la propria energia fisica e affini il sesto senso. Si nasconde efficacemente mimetizzandosi nei campi e in montagna.","Mittels Meditation erhöht Meditalis seine Körperenergie und schärft seinen sechsten Sinn. Dieses Pokémon verbirgt sich, indem es eins mit den Feldern und Bergen wird.","Dicen que, a través de la meditación, Medicham aumenta su energía interior y agudiza su sexto sentido. Este Pokémon suele pasar desapercibido mimetizándose con el campo y las montañas.",명상을 하면 몸의 에너지가 높아지고 여섯 번째 감각이 예리해진다고 한다. 산야와 일체화되어 기척을 지운다.,めいそうする　ことで　からだの　エネルギーが たかまり　だい６かんが　するどくなる　という。 のやまと　いったいになって　けはいを　けす。
"It stimulates its own muscles with electricity, so it can move quickly. It eases its soreness with electricity, too, so it can recover quickly as well.",Il diffuse de l’électricité dans ses membres pour augmenter sa vitesse. C’est également ainsi qu’il apaise ses douleurs musculaires.,L’elettricità gli stimola i muscoli rendendolo più veloce e inoltre allevia i suoi dolori muscolari facendolo tornare rapidamente in forma.,"Da es seine Muskeln mit Elektrizität stimuliert, kann es sich sehr schnell bewegen. Auch Muskelkater heilt es sofort mit Strom.",La electricidad estimula su musculatura para que pueda moverse a gran velocidad y le ayuda a recuperarse del dolor muscular rápidamente.,전기로 근육을 자극해서 재빠르게 움직일 수 있다. 근육통도 전기로 풀기 때문에 금방 낫는다.,でんきで　きんにくを　しげきするので すばやく　うごける。　きんにくつうも でんきで　ほぐすので　すぐ　なおる。
"As soon as it catches the scent of prey, Sharpedo will jet seawater from its backside, hurtling toward the target to attack at 75 mph.","Dès qu’il détecte l’odeur d’une proie, il fonce sur elle à une vitesse de 120 km/h en propulsant de l’eau de mer par son postérieur.","Se fiuta l’odore di una preda, la assale alla velocità di 120 km/h, che raggiunge espellendo acqua marina dalla parte posteriore del corpo.","Wittert es Beute, schießt es Wasser aus seinem Hinterteil und jagt ihr mit einer Geschwindigkeit von 120 km/h hinterher.","En cuanto detecta el olor de una presa, expele agua marina para propulsarse hacia delante y atacar a una velocidad de 120 km/h.",먹이의 냄새를 맡으면 엉덩이로 바닷물을 내뿜어서 시속 120km의 속도로 습격한다.,えものの　においを　かぎとると おしりから　かいすいを　ふんしゃして じそく１２０キロで　しゅうげきする。
"Camerupt has a volcano inside its body. Magma of 18,000 degrees Fahrenheit courses through its body. Occasionally, the humps on this Pokémon’s back erupt, spewing the superheated magma.","Le corps de Camérupt renferme un volcan. Du magma à 10 000 °C coule dans ses veines. De temps en temps, les bosses sur le dos de ce Pokémon entrent en éruption et crachent le magma surchauffé.","Camerupt ha un vulcano all’interno del proprio corpo. Nelle sue vene scorre magma liquido a 10.000 °C. Talvolta le gobbe che ha sulla schiena eruttano, espellendo magma rovente.",Camerupt trägt einen Vulkan in seinem Körper. 10 000 °C heißes Magma fließt in ihm. Manchmal brechen die Höcker auf seinem Rücken aus und verspucken glühend heißes Magma.,"Camerupt encierra un volcán en su interior y magma de 10 000 °C le recorre el cuerpo. A veces, las jorobas de la espalda entran en erupción y escupen el abrasivo magma.",몸 안에 화산을 지닌 포켓몬이다. 몸에 모은 섭씨 1만 도의 마그마를 가끔 등의 혹에서 뿜어 올리고 있다.,からだの　なかに　かざんを　もつ　ポケモンだ。 からだに　たまった　せっし　１まんどの　マグマを ときどき　せなかの　コブから　ふきあげている。
"As it flies in a calm and relaxed manner, Altaria performs a humming song that would enrapture any audience.",Il vole doucement dans le ciel et fredonne de magnifiques mélodies qui enchantent tous ceux qui les entendent.,"Mentre si libra elegante in cielo, intona un canto soave che ammalia chi lo sente.","Es schwebt gemächlich durch die Lüfte und lässt dabei ein wunderschönes Summen ertönen, das alle in seinen Bann zieht, die es hören.","Mientras vuela pausadamente, emite un bello trino que cautiva a todo el que lo oye.",넓은 하늘을 유유히 날면서 듣는 이를 사로잡는 아름다운 콧노래를 부른다.,おおぞらを　ゆったりと　とびながら みみにした　ものを　うっとりさせる うつくしい　ハミングを　かなでる。
"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Il change de forme en fonction de la météo, mais ce phénomène serait en fait une réaction chimique indépendante de sa volonté.",Il suo aspetto cambia con le condizioni atmosferiche per effetto di una reazione chimica indipendente dalla sua volontà.,Seine Erscheinung ändert sich je nach Wetter. Dies hat weniger mit seinem eigenen Willen zu tun als vielmehr mit einer chemischen Reaktion.,"Cambia de apariencia en función del tiempo atmosférico, pero se trata más bien de una reacción química ajena a su voluntad.","날씨에 따라 모습이 바뀌지만, 화학 반응의 결과일 뿐 자신의 의지는 아닌 듯하다.",てんきに　よって　すがたが　かわるが かがくてきな　はんのうの　けっかで じぶんの　いしでは　ないらしい。
"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Il change de forme en fonction de la météo, mais ce phénomène serait en fait une réaction chimique indépendante de sa volonté.",Il suo aspetto cambia con le condizioni atmosferiche per effetto di una reazione chimica indipendente dalla sua volontà.,Seine Erscheinung ändert sich je nach Wetter. Dies hat weniger mit seinem eigenen Willen zu tun als vielmehr mit einer chemischen Reaktion.,"Cambia de apariencia en función del tiempo atmosférico, pero se trata más bien de una reacción química ajena a su voluntad.","날씨에 따라 모습이 바뀌지만, 화학 반응의 결과일 뿐 자신의 의지는 아닌 듯하다.",てんきに　よって　すがたが　かわるが かがくてきな　はんのうの　けっかで じぶんの　いしでは　ないらしい。
"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Il change de forme en fonction de la météo, mais ce phénomène serait en fait une réaction chimique indépendante de sa volonté.",Il suo aspetto cambia con le condizioni atmosferiche per effetto di una reazione chimica indipendente dalla sua volontà.,Seine Erscheinung ändert sich je nach Wetter. Dies hat weniger mit seinem eigenen Willen zu tun als vielmehr mit einer chemischen Reaktion.,"Cambia de apariencia en función del tiempo atmosférico, pero se trata más bien de una reacción química ajena a su voluntad.","날씨에 따라 모습이 바뀌지만, 화학 반응의 결과일 뿐 자신의 의지는 아닌 듯하다.",てんきに　よって　すがたが　かわるが かがくてきな　はんのうの　けっかで じぶんの　いしでは　ないらしい。
"It’s a stuffed toy that was thrown away and became possessed, ever searching for the one who threw it away so it can exact its revenge.","Animée par la rancune, cette poupée abandonnée traque son ancien propriétaire pour se venger.",È un peluche pieno di rancore per essere stato buttato via. Cerca senza darsi pace il vecchio proprietario per vendicarsi.,"Einst als Plüschpuppe weggeworfen, ist dieses hasserfüllte Pokémon auf der Suche nach dem Täter, um sich an ihm zu rächen.","Este muñeco de trapo alberga gran odio por la persona que lo abandonó, a quien busca sin descanso para vengarse.",버려진 인형에 원념이 깃들었다. 자신을 버린 자를  찾아내 복수할 셈이다.,すてられた　ヌイグルミに　おんねんが やどった。　じぶんを　すてたものを さがし　ふくしゅうする　つもりだ。
"Swift as the wind, Absol races through fields and mountains. Its curved, bow-like horn is acutely sensitive to the warning signs of natural disasters.","Il court par monts et par vaux, rapide comme le vent. Sa corne arquée lui permet de percevoir les signes avant-coureurs des cataclysmes.",Corre veloce come il vento attraverso colline e campi. Il suo corno ricurvo è in grado di prevedere con precisione le calamità naturali.,Schnell wie der Wind rauscht es über Felder und Berge. Sein gebogenes Horn ist sehr sensibel gegenüber herannahenden Naturkatastrophen.,Corre por montañas y prados a la velocidad del viento. Su cuerno curvado tiene tal sensibilidad que puede predecir catástrofes naturales.,바람처럼 산과 들을 달려나간다. 초승달 모양의 뿔은 자연재해의 징조를 민감하게 감지한다.,かぜのように　のやまを　かけぬける。 ゆみなりの　ツノは　しぜんさいがいの よちょうを　びんかんに　かんじとる。
"It has a body of ice that won’t melt, even with fire. It can instantly freeze moisture in the atmosphere.","Son corps constitué de glace ne peut pas fondre, même s’il est exposé au feu. Il peut geler l’humidité contenue dans l’air instantanément.",Neppure il fuoco riesce a sciogliere il suo corpo di ghiaccio. Può congelare istantaneamente l’umidità dell’atmosfera.,"Seinen Eiskörper bringt nichts zum Schmelzen, auch Feuer nicht. Es kann Feuchtigkeit in der Luft sofort in Eis verwandeln.",Ni siquiera el fuego puede derretir su cuerpo de hielo. Es capaz de congelar en un instante la humedad del ambiente.,불꽃에도 녹지 않는 얼음으로 된 몸. 공기 중의 수분을 순식간에 얼려버린다.,ほのおでも　とけない　こおりの からだ。　くうきちゅうの　すいぶんを いっしゅんで　こおらせてしまう。
Salamence is an unusual Pokémon in that it was able to evolve a body with wings just by constantly wishing to be able to fly.,Ce Pokémon rare a tellement souhaité voler qu’il s’est vu pousser des ailes pendant son évolution.,Questo insolito Pokémon è riuscito a evolversi in una creatura dotata di ali in seguito al suo intenso desiderio di librarsi nel cielo.,"Diesem ungewöhnlichen Pokémon sind im Zuge seiner Entwicklung Flügel gewachsen, nur weil es den sehnlichen Wunsch hatte, fliegen zu können.","Un Pokémon poco común que, tras desear con todas sus fuerzas poder volar, consiguió un cuerpo alado al evolucionar.",하늘을 나는 것을 꿈꿔온 결과 날개를 가진 몸으로 진화하는 데 성공한 희귀한 포켓몬.,そらを　とぶことを　ねがいつづけた けっか　つばさを　もつ　からだに しんかできた　めずらしい　ポケモン。
"Because the magnetic powers of these Pokémon get stronger in freezing temperatures, Metagross living on snowy mountains are full of energy.","Les Métalosse vivant sur des pics enneigés sont très actifs, car leur force magnétique augmente lorsque la température est inférieure à zéro.","I Metagross che vivono sui monti innevati sono molto vivaci, perché la loro forza magnetica aumenta quando la temperatura va sottozero.","Metagross, die auf verschneiten Bergen leben, sind besonders aktiv, da Temperaturen unter dem Gefrierpunkt ihren Magnetismus verstärken.","Su fuerza magnética se potencia en temperaturas bajo cero, por lo que los Metagross que habitan en montañas nevadas son especialmente vivaces.",기온이 영하로 내려가면 자력이 강해지기 때문에 설산에 사는 메타그로스는 매우 기운이 넘친다.,きおんが　ひょうてんかになると じりょくが　つよまるので　ゆきやまに すむ　メタグロスは　とても　げんき。
